frame_path,source_dataset,source_label,source_video_path,standing,sitting,lying_down,crouching,arms_raised,walking,running,jumping,cycling,driving,dancing,playing,working,eating,drinking,exercising,still,moving,fast_motion,falling
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g05_c05_frame_000075.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g05_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g05_c05_frame_000151.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g05_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g06_c02_frame_000046.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g06_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g06_c02_frame_000092.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g06_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g09_c01_frame_000058.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g09_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g09_c01_frame_000117.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g09_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g10_c01_frame_000051.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g10_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g10_c01_frame_000102.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g10_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g14_c02_frame_000062.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g14_c02_frame_000124.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g14_c05_frame_000053.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g14_c05_frame_000106.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g16_c03_frame_000038.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g16_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g16_c03_frame_000076.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g16_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g17_c03_frame_000031.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g17_c03_frame_000062.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g17_c05_frame_000060.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g17_c05_frame_000121.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g20_c02_frame_000052.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g20_c02_frame_000105.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g21_c01_frame_000060.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g21_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g21_c01_frame_000120.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g21_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g23_c03_frame_000041.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g23_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g23_c03_frame_000083.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g23_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g24_c03_frame_000034.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g24_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_eye_makeup/v_ApplyEyeMakeup_g24_c03_frame_000068.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g24_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g01_c04_frame_000123.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g01_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g01_c04_frame_000246.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g01_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g03_c01_frame_000060.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g03_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g03_c01_frame_000120.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g03_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g04_c02_frame_000048.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g04_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g04_c02_frame_000096.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g04_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g06_c05_frame_000107.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g06_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g06_c05_frame_000214.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g06_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g12_c03_frame_000047.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g12_c03_frame_000094.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g12_c04_frame_000092.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g12_c04_frame_000184.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g14_c03_frame_000058.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g14_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g14_c03_frame_000116.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g14_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g15_c04_frame_000050.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g15_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g15_c04_frame_000100.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g15_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g17_c05_frame_000047.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g17_c05_frame_000094.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g20_c02_frame_000036.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g20_c02_frame_000072.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g20_c03_frame_000064.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g20_c03_frame_000129.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g20_c04_frame_000046.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g20_c04_frame_000093.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g21_c02_frame_000052.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g21_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g21_c02_frame_000104.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g21_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g22_c01_frame_000059.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g22_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g22_c01_frame_000118.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g22_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g23_c03_frame_000045.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g23_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/apply_lipstick/v_ApplyLipstick_g23_c03_frame_000090.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g23_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g02_c01_frame_000052.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g02_c01.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g02_c01_frame_000105.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g02_c01.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g07_c05_frame_000021.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g07_c05.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g07_c05_frame_000042.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g07_c05.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g08_c01_frame_000121.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g08_c01.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g08_c01_frame_000242.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g08_c01.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g08_c03_frame_000108.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g08_c03.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g08_c03_frame_000217.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g08_c03.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g10_c02_frame_000046.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g10_c02.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g10_c02_frame_000093.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g10_c02.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g11_c01_frame_000064.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g11_c01.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g11_c01_frame_000128.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g11_c01.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g11_c03_frame_000098.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g11_c03.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g11_c03_frame_000196.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g11_c03.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g11_c05_frame_000070.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g11_c05.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g11_c05_frame_000140.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g11_c05.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g12_c04_frame_000065.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g12_c04.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g12_c04_frame_000130.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g12_c04.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g15_c04_frame_000067.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g15_c04.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g15_c04_frame_000135.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g15_c04.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g16_c05_frame_000087.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g16_c05.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g16_c05_frame_000174.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g16_c05.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g17_c04_frame_000022.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g17_c04.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g17_c04_frame_000044.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g17_c04.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g18_c05_frame_000050.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g18_c05.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g18_c05_frame_000101.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g18_c05.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames_debug/archery/v_Archery_g19_c04_frame_000030.jpg,ucf101,archery,data\external\actions\UCF101\Archery\v_Archery_g19_c04.avi,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
