frame_path,source_dataset,standing,sitting,lying_down,crouching,arms_raised,walking,running,jumping,cycling,driving,dancing,playing,working,eating,drinking,exercising,still,moving,fast_motion,falling
data/external/actions/stanford40/drinking/drinking_193.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_194.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_195.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_196.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_197.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_198.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_199.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_200.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_201.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_202.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_203.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_204.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_205.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_206.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_207.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_208.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_209.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_210.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_211.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_212.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_213.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_214.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_215.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_216.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_217.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_218.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_219.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_220.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_221.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_222.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_223.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_224.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_225.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_226.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_227.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_228.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_229.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_230.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_231.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_232.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_233.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_234.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_235.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_236.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_237.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_238.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_239.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_240.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_241.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_242.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_243.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_244.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_245.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_246.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_247.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_248.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_249.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_250.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_251.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_252.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_253.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_254.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_255.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/drinking/drinking_256.jpg,folder_actions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_001.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_002.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_003.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_004.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_005.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_006.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_007.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_008.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_009.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_010.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_011.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_012.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_013.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_014.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_015.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_016.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_017.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_018.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_019.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_020.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_021.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_022.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_023.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_024.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_025.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_026.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_027.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_028.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_029.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_030.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_031.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_032.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_033.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_034.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_035.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_036.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_037.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_038.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_039.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_040.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_041.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_042.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_043.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_044.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_045.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_046.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_047.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_048.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_049.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_050.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_051.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_052.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_053.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_054.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_055.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_056.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_057.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_058.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_059.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_060.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_061.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_062.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_063.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_064.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_065.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_066.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_067.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_068.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_069.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_070.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_071.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_072.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_073.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_074.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_075.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_076.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_077.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_078.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_079.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_080.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_081.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_082.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_083.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_084.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_085.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_086.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_087.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_088.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_089.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_090.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_091.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_092.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_093.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_094.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_095.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_096.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_097.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_098.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_099.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_100.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_101.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_102.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_103.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_104.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_105.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_106.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_107.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_108.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_109.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_110.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_111.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_112.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_113.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_114.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_115.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_116.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_117.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_118.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_119.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_120.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_121.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_122.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_123.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_124.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_125.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_126.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_127.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_128.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
data/external/actions/stanford40/jumping/jumping_129.jpg,folder_actions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
