frame_path,source_dataset,source_label,source_video_path,standing,sitting,lying_down,crouching,arms_raised,walking,running,jumping,cycling,driving,dancing,playing,working,eating,drinking,exercising,still,moving,fast_motion,falling
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g04_c07_frame_000039.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g04_c07.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g04_c07_frame_000079.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g04_c07.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g04_c07_frame_000118.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g04_c07.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g05_c03_frame_000039.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g05_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g05_c03_frame_000079.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g05_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g05_c03_frame_000118.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g05_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g05_c05_frame_000056.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g05_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g05_c05_frame_000113.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g05_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g05_c05_frame_000170.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g05_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g06_c02_frame_000034.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g06_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g06_c02_frame_000069.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g06_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g06_c02_frame_000104.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g06_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g09_c01_frame_000044.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g09_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g09_c01_frame_000088.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g09_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g09_c01_frame_000132.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g09_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g10_c01_frame_000038.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g10_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g10_c01_frame_000076.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g10_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g10_c01_frame_000114.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g10_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g14_c02_frame_000046.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g14_c02_frame_000093.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g14_c02_frame_000139.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g14_c05_frame_000040.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g14_c05_frame_000080.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g14_c05_frame_000120.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g14_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g16_c03_frame_000028.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g16_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g16_c03_frame_000057.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g16_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g16_c03_frame_000085.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g16_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g17_c03_frame_000023.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g17_c03_frame_000047.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g17_c03_frame_000070.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g17_c05_frame_000045.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g17_c05_frame_000091.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g17_c05_frame_000136.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g20_c02_frame_000039.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g20_c02_frame_000079.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g20_c02_frame_000118.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g21_c01_frame_000045.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g21_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g21_c01_frame_000090.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g21_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g21_c01_frame_000135.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g21_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g23_c03_frame_000031.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g23_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g23_c03_frame_000062.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g23_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g23_c03_frame_000093.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g23_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g24_c03_frame_000025.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g24_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g24_c03_frame_000051.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g24_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_eye_makeup/v_ApplyEyeMakeup_g24_c03_frame_000076.jpg,ucf101,apply_eye_makeup,data\external\actions\UCF101\ApplyEyeMakeup\v_ApplyEyeMakeup_g24_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g01_c04_frame_000092.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g01_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g01_c04_frame_000184.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g01_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g01_c04_frame_000276.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g01_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g03_c01_frame_000045.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g03_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g03_c01_frame_000090.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g03_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g03_c01_frame_000135.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g03_c01.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g04_c02_frame_000036.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g04_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g04_c02_frame_000072.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g04_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g04_c02_frame_000108.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g04_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g06_c05_frame_000080.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g06_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g06_c05_frame_000160.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g06_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g06_c05_frame_000240.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g06_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g12_c03_frame_000035.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g12_c03_frame_000070.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g12_c03_frame_000105.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g12_c04_frame_000069.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g12_c04_frame_000138.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g12_c04_frame_000207.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g12_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g14_c03_frame_000043.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g14_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g14_c03_frame_000087.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g14_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g14_c03_frame_000130.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g14_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g15_c04_frame_000037.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g15_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g15_c04_frame_000075.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g15_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g15_c04_frame_000113.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g15_c04.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g17_c05_frame_000035.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g17_c05_frame_000070.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g17_c05_frame_000105.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g17_c05.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g20_c02_frame_000027.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g20_c02_frame_000054.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g20_c02_frame_000081.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c02.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g20_c03_frame_000048.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g20_c03_frame_000097.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data/external/actions/ucf101_frames/apply_lipstick/v_ApplyLipstick_g20_c03_frame_000145.jpg,ucf101,apply_lipstick,data\external\actions\UCF101\ApplyLipstick\v_ApplyLipstick_g20_c03.avi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
