frame_path,source_dataset,source_annotation_csv,source_image_reference,person,man,woman,short_hair,long_hair,bald_hair,black_clothes,white_clothes,red_clothes,blue_clothes,green_clothes,yellow_clothes,brown_clothes,gray_clothes,orange_clothes,pink_clothes,purple_clothes,dress,glasses,hat,backpack,bag
data\external\upar\raw\PA100k\release_data\release_data\039662.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/039662.jpg,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\049697.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/049697.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\025598.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/025598.jpg,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\005978.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/005978.jpg,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\021150.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/021150.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\046613.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/046613.jpg,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\045661.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/045661.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\043247.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/043247.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\000318.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/000318.jpg,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\010550.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/010550.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\015723.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/015723.jpg,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\075756.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/075756.jpg,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\057498.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/057498.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\053885.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/053885.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\073809.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/073809.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\033385.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/033385.jpg,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\025563.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/025563.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PETA\images\04307.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/04307.png,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0810_c6s2_096868_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0810_c6s2_096868_01.jpg,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\049963.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/049963.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\037117.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/037117.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\005798.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/005798.jpg,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\050020.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/050020.jpg,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\032719.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/032719.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\024555.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/024555.jpg,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\040926.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/040926.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\045150.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/045150.jpg,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\027333.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/027333.jpg,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\079565.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/079565.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PETA\images\09487.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/09487.png,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0224_c2s1_055571_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0224_c2s1_055571_03.jpg,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\023553.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/023553.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\009042.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/009042.jpg,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\047021.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/047021.jpg,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PETA\images\02445.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/02445.png,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\1321_c1s5_062016_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1321_c1s5_062016_03.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\079995.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/079995.jpg,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\065135.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/065135.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\003550.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/003550.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\061324.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/061324.jpg,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\076953.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/076953.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\024040.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/024040.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\033186.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/033186.jpg,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\006751.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/006751.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\018510.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/018510.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\008119.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/008119.jpg,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\070284.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/070284.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\045287.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/045287.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\009887.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/009887.jpg,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PETA\images\04676.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/04676.png,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1
data\external\upar\raw\Market1501\bounding_box_train\0757_c6s2_068893_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0757_c6s2_068893_02.jpg,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\074041.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/074041.jpg,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\067896.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/067896.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\055955.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/055955.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0249_c2s1_051976_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0249_c2s1_051976_01.jpg,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\071105.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/071105.jpg,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0780_c2s2_078532_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0780_c2s2_078532_02.jpg,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0785_c3s2_082153_02.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0785_c3s2_082153_02.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\061863.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/061863.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\000045.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/000045.jpg,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PETA\images\10679.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/10679.png,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\016489.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/016489.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PETA\images\01905.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/01905.png,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\040492.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/040492.jpg,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\063620.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/063620.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0466_c3s1_120633_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0466_c3s1_120633_03.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\022021.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/022021.jpg,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\1339_c3s3_039028_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1339_c3s3_039028_01.jpg,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\055846.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/055846.jpg,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\030782.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/030782.jpg,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\026182.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/026182.jpg,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\049104.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/049104.jpg,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\Market1501\bounding_box_train\0525_c6s2_002218_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0525_c6s2_002218_01.jpg,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\063463.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/063463.jpg,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PETA\images\02325.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/02325.png,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\PA100k\release_data\release_data\045151.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/045151.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\023956.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/023956.jpg,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PETA\images\04144.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/04144.png,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\062226.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/062226.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\053033.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/053033.jpg,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\014646.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/014646.jpg,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\1003_c6s3_000467_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1003_c6s3_000467_01.jpg,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\062222.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/062222.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\057384.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/057384.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\026956.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/026956.jpg,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
data\external\upar\raw\Market1501\bounding_box_train\0259_c3s1_063942_01.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0259_c3s1_063942_01.jpg,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\045690.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/045690.jpg,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PETA\images\03903.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/03903.png,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\069763.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/069763.jpg,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\057655.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/057655.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\021595.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/021595.jpg,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\024875.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/024875.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\0780_c3s2_127269_05.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/0780_c3s2_127269_05.jpg,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\Market1501\bounding_box_train\1235_c3s3_016578_03.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,Market1501/bounding_box_train/1235_c3s3_016578_03.jpg,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\043051.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/043051.jpg,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
data\external\upar\raw\PETA\images\09378.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/09378.png,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
data\external\upar\raw\PETA\images\02959.png,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PETA/images/02959.png,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\079690.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/079690.jpg,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data\external\upar\raw\PA100k\release_data\release_data\006056.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/006056.jpg,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
data\external\upar\raw\PA100k\release_data\release_data\064061.jpg,upar,data\external\upar\raw\annotations\phase1\train\train.csv,PA100k/release_data/release_data/064061.jpg,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
